,step_history,emissions_history
304,30500,336.8982014997418
305,30600,330.38756416940276
306,30700,400.9462593550446
307,30800,547.6757791853587
308,30900,620.4254760170725
309,31000,452.32412743395804
310,31100,450.54423183956516
311,31200,336.37594847738967
312,31300,448.3979553864072
313,31400,595.9706836433936
314,31500,475.9006710448891
315,31600,535.3411331390837
316,31700,615.4790416665239
317,31800,634.9185645439145
318,31900,596.6429877391272
319,32000,528.0030752848448
320,32100,659.0916837023881
321,32200,628.5688338094376
322,32300,674.5501964325955
323,32400,569.5109634079716
324,32500,490.1825892329203
325,32600,474.58900249964125
326,32700,478.3394603024002
327,32800,334.4971711452897
328,32900,328.654953123611
329,33000,301.0610111636331
330,33100,395.2756111333485
331,33200,485.6348958416601
332,33300,445.2007966457448
333,33400,380.1402752642552
334,33500,350.12672376059777
335,33600,300.93974703633876
336,33700,426.4285207671828
337,33800,592.4903500236595
338,33900,576.4943857716922
339,34000,491.1390368705173
340,34100,394.04287586839985
341,34200,453.0830447324378
342,34300,576.3864489140055
343,34400,482.891663473238
344,34500,561.6135225552391
345,34600,496.72563037693004
346,34700,598.6419573210409
347,34800,498.21827199078484
348,34900,580.4387072187737
349,35000,568.935689046107
350,35100,474.5623100130196
351,35200,338.70496810881025
352,35300,314.8261638595793
353,35400,302.78448114687825
354,35500,389.95637550255844
355,35600,527.3610755262492
356,35700,438.9377973427862
357,35800,422.6709052481329
358,35900,361.54146891385165
359,36000,299.78485829688816
360,36100,393.6089806262922
361,36200,626.9030173523985
362,36300,718.2756580536062
363,36400,473.9485390842342
364,36500,403.3723064206043
365,36600,455.88412200117983
366,36700,477.0044110405629
367,36800,611.3451597754378
368,36900,645.2551143586079
369,37000,606.3348699955252
370,37100,614.1745209595689
371,37200,476.05543060967386
372,37300,502.9894515094689
373,37400,573.2093576677846
374,37500,409.8064012125228
375,37600,251.8369851787494
376,37700,288.27292860034964
377,37800,300.7503465174784
378,37900,347.5636889294607
379,38000,484.7129058558122
380,38100,569.6916825386612
381,38200,468.2734338701324
382,38300,479.7435387172633
383,38400,321.97016336320854
384,38500,387.0698098069327
385,38600,624.2663085220021
386,38700,558.0181263696948
387,38800,599.0157404253475
388,38900,667.0384879645421
389,39000,653.9924548456431
390,39100,455.1073767949928
391,39200,565.3942317913613
392,39300,521.8102028824177
393,39400,589.7096011731167
394,39500,618.5021292425293
395,39600,562.9628377313744
396,39700,567.376380090874
397,39800,585.1037870919336
398,39900,496.1430296704672
399,40000,401.71857883573523
